num_date_time,answer
13 2020-08-28 17,1357.1487
13 2020-08-28 18,1152.9874
13 2020-08-28 19,1082.7744
13 2020-08-28 20,1027.915
13 2020-08-28 21,975.2017
13 2020-08-28 22,960.3703
13 2020-08-28 23,949.36005
13 2020-08-29 00,910.41705
13 2020-08-29 01,906.56476
13 2020-08-29 02,913.2299
13 2020-08-29 03,907.2086
13 2020-08-29 04,910.8443
13 2020-08-29 05,947.56934
13 2020-08-29 06,1025.7452
13 2020-08-29 07,1028.7255
13 2020-08-29 08,1095.1937
13 2020-08-29 09,1113.3622
13 2020-08-29 10,1132.3602
13 2020-08-29 11,1154.1709
13 2020-08-29 12,1157.9464
13 2020-08-29 13,1162.1088
13 2020-08-29 14,1152.3977
13 2020-08-29 15,1152.2461
13 2020-08-29 16,1124.251
13 2020-08-29 17,1105.0817
13 2020-08-29 18,1075.0682
13 2020-08-29 19,1040.1354
13 2020-08-29 20,1012.7171
13 2020-08-29 21,993.3348
13 2020-08-29 22,965.44965
13 2020-08-29 23,929.5968
13 2020-08-30 00,898.78046
13 2020-08-30 01,882.1706
13 2020-08-30 02,883.02386
13 2020-08-30 03,885.0968
13 2020-08-30 04,898.6994
13 2020-08-30 05,941.32764
13 2020-08-30 06,1010.06396
13 2020-08-30 07,1004.59375
13 2020-08-30 08,1058.6564
13 2020-08-30 09,1107.2295
13 2020-08-30 10,1148.5458
13 2020-08-30 11,1157.892
13 2020-08-30 12,1142.6212
13 2020-08-30 13,1175.5188
13 2020-08-30 14,1180.5073
13 2020-08-30 15,1158.744
13 2020-08-30 16,1156.344
13 2020-08-30 17,1118.0413
13 2020-08-30 18,1078.9597
13 2020-08-30 19,1031.9513
13 2020-08-30 20,1010.59045
13 2020-08-30 21,989.37244
13 2020-08-30 22,965.5726
13 2020-08-30 23,930.3182
13 2020-08-31 00,906.1776
13 2020-08-31 01,900.41174
13 2020-08-31 02,893.912
13 2020-08-31 03,905.55975
13 2020-08-31 04,940.1041
13 2020-08-31 05,997.12756
13 2020-08-31 06,1165.9027
13 2020-08-31 07,1391.3748
13 2020-08-31 08,1699.9866
13 2020-08-31 09,1764.0529
13 2020-08-31 10,1761.8059
13 2020-08-31 11,1766.72
13 2020-08-31 12,1702.5297
13 2020-08-31 13,1725.4539
13 2020-08-31 14,1752.4934
13 2020-08-31 15,1744.0151
13 2020-08-31 16,1706.9673
13 2020-08-31 17,1367.666
13 2020-08-31 18,1130.2449
13 2020-08-31 19,1038.3579
13 2020-08-31 20,1005.08405
13 2020-08-31 21,956.95074
13 2020-08-31 22,956.9808
13 2020-08-31 23,938.8717
14 2020-08-25 00,1392.3127
14 2020-08-25 01,1394.8838
14 2020-08-25 02,1383.3027
14 2020-08-25 03,1381.8918
14 2020-08-25 04,1402.8127
14 2020-08-25 05,1482.2473
14 2020-08-25 06,1823.2697
14 2020-08-25 07,2213.5222
14 2020-08-25 08,2547.7585
14 2020-08-25 09,2652.6836
14 2020-08-25 10,2644.3442
14 2020-08-25 11,2614.0552
14 2020-08-25 12,2547.9976
14 2020-08-25 13,2614.1592
14 2020-08-25 14,2643.7063
14 2020-08-25 15,2634.4402
14 2020-08-25 16,2596.9065
14 2020-08-25 17,2413.7317
14 2020-08-25 18,2085.405
14 2020-08-25 19,1813.3086
14 2020-08-25 20,1609.0005
14 2020-08-25 21,1539.8386
14 2020-08-25 22,1492.4385
14 2020-08-25 23,1457.3682
14 2020-08-26 00,1414.0287
14 2020-08-26 01,1427.1667
14 2020-08-26 02,1416.0774
14 2020-08-26 03,1421.4489
14 2020-08-26 04,1461.2272
14 2020-08-26 05,1561.5425
14 2020-08-26 06,1780.0093
14 2020-08-26 07,2164.1675
14 2020-08-26 08,2533.4673
14 2020-08-26 09,2587.784
14 2020-08-26 10,2587.4177
14 2020-08-26 11,2569.7578
14 2020-08-26 12,2562.2766
14 2020-08-26 13,2584.1287
14 2020-08-26 14,2603.8645
14 2020-08-26 15,2605.7166
14 2020-08-26 16,2514.3218
14 2020-08-26 17,2361.6897
14 2020-08-26 18,2039.672
14 2020-08-26 19,1805.4941
14 2020-08-26 20,1656.5303
14 2020-08-26 21,1534.5602
14 2020-08-26 22,1470.8632
14 2020-08-26 23,1463.5923
14 2020-08-27 00,1417.612
14 2020-08-27 01,1418.8595
14 2020-08-27 02,1397.7777
14 2020-08-27 03,1382.923
14 2020-08-27 04,1440.9291
14 2020-08-27 05,1528.7623
14 2020-08-27 06,1883.4735
14 2020-08-27 07,2227.7234
14 2020-08-27 08,2590.1958
14 2020-08-27 09,2655.3516
14 2020-08-27 10,2643.521
14 2020-08-27 11,2589.0115
14 2020-08-27 12,2556.74
14 2020-08-27 13,2582.8472
14 2020-08-27 14,2603.4854
14 2020-08-27 15,2631.019
14 2020-08-27 16,2587.0999
14 2020-08-27 17,2393.2747
14 2020-08-27 18,2146.2637
14 2020-08-27 19,1822.9847
14 2020-08-27 20,1602.5293
14 2020-08-27 21,1524.4679
14 2020-08-27 22,1462.6606
14 2020-08-27 23,1458.8182
14 2020-08-28 00,1399.7489
14 2020-08-28 01,1409.3138
14 2020-08-28 02,1379.331
14 2020-08-28 03,1381.0425
14 2020-08-28 04,1389.0105
14 2020-08-28 05,1479.5763
14 2020-08-28 06,1765.158
14 2020-08-28 07,2186.354
14 2020-08-28 08,2555.4329
14 2020-08-28 09,2637.5256
14 2020-08-28 10,2649.905
14 2020-08-28 11,2596.496
14 2020-08-28 12,2534.1274
14 2020-08-28 13,2589.2563
14 2020-08-28 14,2613.9678
14 2020-08-28 15,2619.0706
14 2020-08-28 16,2576.157
14 2020-08-28 17,2360.114
14 2020-08-28 18,2097.7168
14 2020-08-28 19,1794.908
14 2020-08-28 20,1659.134
14 2020-08-28 21,1528.9694
14 2020-08-28 22,1475.0541
14 2020-08-28 23,1445.897
14 2020-08-29 00,1390.0857
14 2020-08-29 01,1390.1335
14 2020-08-29 02,1396.05
14 2020-08-29 03,1373.3767
14 2020-08-29 04,1377.6731
14 2020-08-29 05,1479.9868
14 2020-08-29 06,1539.9431
14 2020-08-29 07,1632.6403
14 2020-08-29 08,1668.4225
14 2020-08-29 09,1721.8883
14 2020-08-29 10,1742.6918
14 2020-08-29 11,1737.9474
14 2020-08-29 12,1716.1655
14 2020-08-29 13,1747.077
14 2020-08-29 14,1799.2784
14 2020-08-29 15,1807.3586
14 2020-08-29 16,1779.8948
14 2020-08-29 17,1746.2134
14 2020-08-29 18,1601.1487
14 2020-08-29 19,1546.9358
14 2020-08-29 20,1501.1526
14 2020-08-29 21,1451.8774
14 2020-08-29 22,1410.4312
14 2020-08-29 23,1395.7407
14 2020-08-30 00,1394.7186
14 2020-08-30 01,1400.7034
14 2020-08-30 02,1358.9059
14 2020-08-30 03,1354.0951
14 2020-08-30 04,1403.9368
14 2020-08-30 05,1412.1292
14 2020-08-30 06,1449.9398
14 2020-08-30 07,1499.3258
14 2020-08-30 08,1548.536
14 2020-08-30 09,1606.4768
14 2020-08-30 10,1594.016
14 2020-08-30 11,1580.6521
14 2020-08-30 12,1601.6288
14 2020-08-30 13,1600.8821
14 2020-08-30 14,1623.4579
14 2020-08-30 15,1629.0219
14 2020-08-30 16,1610.9777
14 2020-08-30 17,1580.8451
14 2020-08-30 18,1565.9614
14 2020-08-30 19,1500.4006
14 2020-08-30 20,1483.8741
14 2020-08-30 21,1444.4282
14 2020-08-30 22,1392.4452
14 2020-08-30 23,1396.5076
14 2020-08-31 00,1383.3646
14 2020-08-31 01,1386.3284
14 2020-08-31 02,1357.5671
14 2020-08-31 03,1378.0427
14 2020-08-31 04,1322.5015
14 2020-08-31 05,1269.0863
14 2020-08-31 06,1686.5823
14 2020-08-31 07,2183.8115
14 2020-08-31 08,2546.1594
14 2020-08-31 09,2641.2444
14 2020-08-31 10,2634.5964
14 2020-08-31 11,2606.7534
14 2020-08-31 12,2563.254
14 2020-08-31 13,2604.0815
14 2020-08-31 14,2606.695
14 2020-08-31 15,2601.3787
14 2020-08-31 16,2561.644
14 2020-08-31 17,2368.046
14 2020-08-31 18,2047.9774
14 2020-08-31 19,1771.0602
14 2020-08-31 20,1601.9822
14 2020-08-31 21,1603.6007
14 2020-08-31 22,1505.7161
14 2020-08-31 23,1452.7097
15 2020-08-25 00,2876.5654
15 2020-08-25 01,2833.886
15 2020-08-25 02,2462.8486
15 2020-08-25 03,2311.4104
15 2020-08-25 04,2139.7493
15 2020-08-25 05,2128.2317
15 2020-08-25 06,2210.8818
15 2020-08-25 07,2679.4185
15 2020-08-25 08,3075.8845
15 2020-08-25 09,2559.03
15 2020-08-25 10,2558.896
15 2020-08-25 11,2499.0295
15 2020-08-25 12,2404.85
15 2020-08-25 13,2372.4895
15 2020-08-25 14,2443.7021
15 2020-08-25 15,2483.8997
15 2020-08-25 16,2286.396
15 2020-08-25 17,2267.1506
15 2020-08-25 18,1955.4413
15 2020-08-25 19,1784.7793
15 2020-08-25 20,1755.3375
15 2020-08-25 21,1852.6564
15 2020-08-25 22,1917.6451
15 2020-08-25 23,2618.4326
15 2020-08-26 00,2558.7944
15 2020-08-26 01,2409.8665
15 2020-08-26 02,1919.5979
15 2020-08-26 03,2117.833
15 2020-08-26 04,2075.1836
15 2020-08-26 05,2043.8545
15 2020-08-26 06,2155.9482
15 2020-08-26 07,2474.1208
15 2020-08-26 08,2836.379
15 2020-08-26 09,2490.1892
15 2020-08-26 10,2428.8757
15 2020-08-26 11,2405.57
15 2020-08-26 12,2420.1616
15 2020-08-26 13,2394.5852
15 2020-08-26 14,2295.7214
15 2020-08-26 15,2294.771
15 2020-08-26 16,2264.1362
15 2020-08-26 17,2283.4297
15 2020-08-26 18,1936.248
15 2020-08-26 19,1782.92
15 2020-08-26 20,1729.4236
15 2020-08-26 21,1715.9539
15 2020-08-26 22,1789.7368
15 2020-08-26 23,2374.8743
15 2020-08-27 00,2398.5952
15 2020-08-27 01,2323.3188
15 2020-08-27 02,2084.783
15 2020-08-27 03,2002.5231
15 2020-08-27 04,1909.5963
15 2020-08-27 05,1866.7076
15 2020-08-27 06,2030.7379
15 2020-08-27 07,2434.7422
15 2020-08-27 08,2715.182
15 2020-08-27 09,2420.014
15 2020-08-27 10,2389.4238
15 2020-08-27 11,2381.862
15 2020-08-27 12,2373.8438
15 2020-08-27 13,2434.994
15 2020-08-27 14,2422.1738
15 2020-08-27 15,2531.6006
15 2020-08-27 16,2534.0837
15 2020-08-27 17,2565.3708
15 2020-08-27 18,2249.7947
15 2020-08-27 19,1982.7155
15 2020-08-27 20,2062.0383
15 2020-08-27 21,2106.2537
15 2020-08-27 22,2166.4595
15 2020-08-27 23,2662.5308
15 2020-08-28 00,2571.1848
15 2020-08-28 01,2528.0122
15 2020-08-28 02,2190.0864
15 2020-08-28 03,2132.3633
15 2020-08-28 04,2114.3357
15 2020-08-28 05,2043.8116
15 2020-08-28 06,2265.9907
15 2020-08-28 07,2690.0828
15 2020-08-28 08,3054.4785
15 2020-08-28 09,2517.5535
15 2020-08-28 10,2533.2053
15 2020-08-28 11,2546.6467
15 2020-08-28 12,2587.7974
15 2020-08-28 13,2478.8916
15 2020-08-28 14,2367.4868
15 2020-08-28 15,2388.4011
15 2020-08-28 16,2411.5923
15 2020-08-28 17,2445.452
15 2020-08-28 18,2285.49
15 2020-08-28 19,1950.128
15 2020-08-28 20,2011.9242
15 2020-08-28 21,2137.5625
15 2020-08-28 22,2271.9976
15 2020-08-28 23,2905.7136
15 2020-08-29 00,2730.6208
15 2020-08-29 01,2699.5974
15 2020-08-29 02,2444.2578
15 2020-08-29 03,2241.138
15 2020-08-29 04,2192.287
15 2020-08-29 05,2136.8647
15 2020-08-29 06,2109.2144
15 2020-08-29 07,2256.9214
15 2020-08-29 08,2453.235
15 2020-08-29 09,1809.1443
15 2020-08-29 10,1820.0322
15 2020-08-29 11,1806.7789
15 2020-08-29 12,1809.4862
15 2020-08-29 13,1797.9385
15 2020-08-29 14,1713.7493
15 2020-08-29 15,1810.3083
15 2020-08-29 16,2042.8351
15 2020-08-29 17,1893.3153
15 2020-08-29 18,1854.34
15 2020-08-29 19,1792.759
15 2020-08-29 20,1930.1813
15 2020-08-29 21,2064.2195
15 2020-08-29 22,2240.3403
15 2020-08-29 23,2748.7896
15 2020-08-30 00,2756.206
15 2020-08-30 01,2669.59
15 2020-08-30 02,2395.3857
15 2020-08-30 03,2335.941
15 2020-08-30 04,2088.7664
15 2020-08-30 05,2078.4075
15 2020-08-30 06,2106.2727
15 2020-08-30 07,2340.5725
15 2020-08-30 08,2418.0405
15 2020-08-30 09,1924.6818
15 2020-08-30 10,1867.4729
15 2020-08-30 11,1894.8535
15 2020-08-30 12,1845.3103
15 2020-08-30 13,1860.0634
15 2020-08-30 14,1745.5154
15 2020-08-30 15,1750.1992
15 2020-08-30 16,2012.7832
15 2020-08-30 17,1976.581
15 2020-08-30 18,1846.3138
15 2020-08-30 19,1857.7365
15 2020-08-30 20,1927.0596
15 2020-08-30 21,1895.3557
15 2020-08-30 22,2021.064
15 2020-08-30 23,2677.695
15 2020-08-31 00,2727.4514
15 2020-08-31 01,2568.1584
15 2020-08-31 02,2196.6165
15 2020-08-31 03,1972.7064
15 2020-08-31 04,1961.926
15 2020-08-31 05,1935.0596
15 2020-08-31 06,2132.0708
15 2020-08-31 07,2562.5251
15 2020-08-31 08,2689.58
15 2020-08-31 09,2524.5774
15 2020-08-31 10,2594.6926
15 2020-08-31 11,2583.1118
15 2020-08-31 12,2570.739
15 2020-08-31 13,2570.6929
15 2020-08-31 14,2548.08
15 2020-08-31 15,2531.4678
15 2020-08-31 16,2533.1768
15 2020-08-31 17,2542.289
15 2020-08-31 18,2205.7996
15 2020-08-31 19,1886.8219
15 2020-08-31 20,1895.2103
15 2020-08-31 21,1927.8488
15 2020-08-31 22,2213.9402
15 2020-08-31 23,2840.1396
16 2020-08-25 00,1536.1526
16 2020-08-25 01,1542.5198
16 2020-08-25 02,1539.7384
16 2020-08-25 03,1543.8987
16 2020-08-25 04,1545.3927
16 2020-08-25 05,1539.6462
16 2020-08-25 06,1630.774
16 2020-08-25 07,1765.2501
16 2020-08-25 08,1882.7238
16 2020-08-25 09,1910.173
16 2020-08-25 10,1950.4517
16 2020-08-25 11,1963.2108
16 2020-08-25 12,1975.9938
16 2020-08-25 13,1966.709
16 2020-08-25 14,1946.3636
16 2020-08-25 15,1914.536
16 2020-08-25 16,1888.1818
16 2020-08-25 17,1880.9814
16 2020-08-25 18,1703.9432
16 2020-08-25 19,1626.6383
16 2020-08-25 20,1593.7262
16 2020-08-25 21,1588.9043
16 2020-08-25 22,1581.7949
16 2020-08-25 23,1559.7434
16 2020-08-26 00,1516.8757
16 2020-08-26 01,1520.1208
16 2020-08-26 02,1530.0172
16 2020-08-26 03,1526.9973
16 2020-08-26 04,1524.614
16 2020-08-26 05,1531.09
16 2020-08-26 06,1628.8666
16 2020-08-26 07,1796.1719
16 2020-08-26 08,1878.221
16 2020-08-26 09,1905.1218
16 2020-08-26 10,1955.2006
16 2020-08-26 11,1965.1741
16 2020-08-26 12,1959.9725
16 2020-08-26 13,1961.2014
16 2020-08-26 14,1935.8983
16 2020-08-26 15,1902.1011
16 2020-08-26 16,1869.0864
16 2020-08-26 17,1871.0283
16 2020-08-26 18,1699.0396
16 2020-08-26 19,1629.517
16 2020-08-26 20,1584.43
16 2020-08-26 21,1570.8486
16 2020-08-26 22,1570.6677
16 2020-08-26 23,1544.9412
16 2020-08-27 00,1509.1091
16 2020-08-27 01,1507.428
16 2020-08-27 02,1520.2638
16 2020-08-27 03,1516.3696
16 2020-08-27 04,1518.6941
16 2020-08-27 05,1531.2897
16 2020-08-27 06,1640.1362
16 2020-08-27 07,1767.2682
16 2020-08-27 08,1858.516
16 2020-08-27 09,1891.369
16 2020-08-27 10,1931.9465
16 2020-08-27 11,1978.6456
16 2020-08-27 12,1964.3181
16 2020-08-27 13,1972.7937
16 2020-08-27 14,1953.4572
16 2020-08-27 15,1907.2002
16 2020-08-27 16,1870.8834
16 2020-08-27 17,1882.7933
16 2020-08-27 18,1701.8497
16 2020-08-27 19,1638.4937
16 2020-08-27 20,1599.9481
16 2020-08-27 21,1595.511
16 2020-08-27 22,1590.5054
16 2020-08-27 23,1567.9121
16 2020-08-28 00,1532.3856
16 2020-08-28 01,1537.0544
16 2020-08-28 02,1545.105
16 2020-08-28 03,1538.479
16 2020-08-28 04,1538.0764
16 2020-08-28 05,1540.1168
16 2020-08-28 06,1621.4331
16 2020-08-28 07,1764.8448
16 2020-08-28 08,1874.1978
16 2020-08-28 09,1900.0452
16 2020-08-28 10,1953.4264
16 2020-08-28 11,1974.7184
16 2020-08-28 12,1949.9122
16 2020-08-28 13,1962.7203
16 2020-08-28 14,1944.3927
16 2020-08-28 15,1881.2555
16 2020-08-28 16,1839.9684
16 2020-08-28 17,1840.2551
16 2020-08-28 18,1685.7594
16 2020-08-28 19,1621.9584
16 2020-08-28 20,1584.4268
16 2020-08-28 21,1572.6841
16 2020-08-28 22,1573.5867
16 2020-08-28 23,1549.8063
16 2020-08-29 00,1524.3541
16 2020-08-29 01,1530.4327
16 2020-08-29 02,1535.0792
16 2020-08-29 03,1531.28
16 2020-08-29 04,1534.8347
16 2020-08-29 05,1527.6868
16 2020-08-29 06,1548.4648
16 2020-08-29 07,1557.4198
16 2020-08-29 08,1535.4879
16 2020-08-29 09,1526.4194
16 2020-08-29 10,1542.8772
16 2020-08-29 11,1544.238
16 2020-08-29 12,1542.9419
16 2020-08-29 13,1565.2626
16 2020-08-29 14,1554.2146
16 2020-08-29 15,1535.1025
16 2020-08-29 16,1530.1703
16 2020-08-29 17,1557.661
16 2020-08-29 18,1532.9232
16 2020-08-29 19,1545.0219
16 2020-08-29 20,1540.6876
16 2020-08-29 21,1530.1978
16 2020-08-29 22,1525.8585
16 2020-08-29 23,1509.018
16 2020-08-30 00,1506.5696
16 2020-08-30 01,1505.0791
16 2020-08-30 02,1511.0117
16 2020-08-30 03,1521.2826
16 2020-08-30 04,1520.1788
16 2020-08-30 05,1525.9833
16 2020-08-30 06,1526.0167
16 2020-08-30 07,1518.6176
16 2020-08-30 08,1495.0339
16 2020-08-30 09,1498.748
16 2020-08-30 10,1492.0824
16 2020-08-30 11,1487.9813
16 2020-08-30 12,1494.3215
16 2020-08-30 13,1510.7356
16 2020-08-30 14,1503.3452
16 2020-08-30 15,1512.0117
16 2020-08-30 16,1507.0366
16 2020-08-30 17,1528.7881
16 2020-08-30 18,1527.2703
16 2020-08-30 19,1538.2294
16 2020-08-30 20,1524.4177
16 2020-08-30 21,1520.4532
16 2020-08-30 22,1526.4218
16 2020-08-30 23,1509.8982
16 2020-08-31 00,1504.7043
16 2020-08-31 01,1509.3727
16 2020-08-31 02,1520.0632
16 2020-08-31 03,1515.0853
16 2020-08-31 04,1511.632
16 2020-08-31 05,1513.5984
16 2020-08-31 06,1617.3026
16 2020-08-31 07,1772.6394
16 2020-08-31 08,1868.1337
16 2020-08-31 09,1889.6289
16 2020-08-31 10,1937.7252
16 2020-08-31 11,1953.938
16 2020-08-31 12,1951.5643
16 2020-08-31 13,1943.228
16 2020-08-31 14,1930.731
16 2020-08-31 15,1898.3258
16 2020-08-31 16,1862.7844
16 2020-08-31 17,1874.7421
16 2020-08-31 18,1708.4038
16 2020-08-31 19,1656.0232
16 2020-08-31 20,1609.2325
16 2020-08-31 21,1591.1764
16 2020-08-31 22,1586.5023
16 2020-08-31 23,1551.3145
17 2020-08-25 00,565.1116
17 2020-08-25 01,551.4689
17 2020-08-25 02,542.12744
17 2020-08-25 03,541.64215
17 2020-08-25 04,558.03625
17 2020-08-25 05,735.5584
17 2020-08-25 06,1144.1407
17 2020-08-25 07,1596.131
17 2020-08-25 08,1741.5065
17 2020-08-25 09,1780.8468
17 2020-08-25 10,1793.3168
17 2020-08-25 11,1792.6616
17 2020-08-25 12,1766.6394
17 2020-08-25 13,1788.4672
17 2020-08-25 14,1785.152
17 2020-08-25 15,1780.7683
17 2020-08-25 16,1773.1198
17 2020-08-25 17,1680.7443
17 2020-08-25 18,1305.2386
17 2020-08-25 19,1165.9828
17 2020-08-25 20,1026.1416
17 2020-08-25 21,811.53424
17 2020-08-25 22,711.57666
17 2020-08-25 23,626.8747
17 2020-08-26 00,573.73663
17 2020-08-26 01,560.8637
17 2020-08-26 02,551.70905
17 2020-08-26 03,552.0179
17 2020-08-26 04,567.6794
17 2020-08-26 05,714.5793
17 2020-08-26 06,1085.1064
17 2020-08-26 07,1583.1637
17 2020-08-26 08,1726.636
17 2020-08-26 09,1781.8569
17 2020-08-26 10,1785.9812
17 2020-08-26 11,1785.2645
17 2020-08-26 12,1761.4534
17 2020-08-26 13,1782.5447
17 2020-08-26 14,1782.5541
17 2020-08-26 15,1779.6028
17 2020-08-26 16,1762.7056
17 2020-08-26 17,1668.8561
17 2020-08-26 18,1297.7676
17 2020-08-26 19,1161.7924
17 2020-08-26 20,996.6418
17 2020-08-26 21,799.0975
17 2020-08-26 22,702.6133
17 2020-08-26 23,620.919
17 2020-08-27 00,570.3958
17 2020-08-27 01,563.67523
17 2020-08-27 02,553.45013
17 2020-08-27 03,549.6999
17 2020-08-27 04,560.3173
17 2020-08-27 05,710.2043
17 2020-08-27 06,1085.9109
17 2020-08-27 07,1575.8917
17 2020-08-27 08,1690.9253
17 2020-08-27 09,1724.4753
17 2020-08-27 10,1727.068
17 2020-08-27 11,1737.5587
17 2020-08-27 12,1731.1754
17 2020-08-27 13,1773.3853
17 2020-08-27 14,1774.3665
17 2020-08-27 15,1775.2509
17 2020-08-27 16,1755.3347
17 2020-08-27 17,1664.4211
17 2020-08-27 18,1287.2725
17 2020-08-27 19,1144.5164
17 2020-08-27 20,1017.0136
17 2020-08-27 21,811.5837
17 2020-08-27 22,717.37256
17 2020-08-27 23,636.5158
17 2020-08-28 00,576.7945
17 2020-08-28 01,563.1492
17 2020-08-28 02,552.44635
17 2020-08-28 03,552.0538
17 2020-08-28 04,564.81964
17 2020-08-28 05,718.32526
17 2020-08-28 06,1054.3967
17 2020-08-28 07,1577.2347
17 2020-08-28 08,1717.6924
17 2020-08-28 09,1767.8527
17 2020-08-28 10,1771.5955
17 2020-08-28 11,1772.785
17 2020-08-28 12,1760.4658
17 2020-08-28 13,1776.2828
17 2020-08-28 14,1769.3655
17 2020-08-28 15,1768.1215
17 2020-08-28 16,1747.7843
17 2020-08-28 17,1657.2625
17 2020-08-28 18,1257.8864
17 2020-08-28 19,1105.1731
17 2020-08-28 20,957.32745
17 2020-08-28 21,762.58203
17 2020-08-28 22,681.25323
17 2020-08-28 23,621.099
17 2020-08-29 00,556.30963
17 2020-08-29 01,544.88104
17 2020-08-29 02,533.9664
17 2020-08-29 03,532.3322
17 2020-08-29 04,524.49475
17 2020-08-29 05,530.7289
17 2020-08-29 06,516.6206
17 2020-08-29 07,670.6421
17 2020-08-29 08,773.91077
17 2020-08-29 09,762.739
17 2020-08-29 10,768.9225
17 2020-08-29 11,790.9824
17 2020-08-29 12,796.331
17 2020-08-29 13,766.39386
17 2020-08-29 14,721.9353
17 2020-08-29 15,683.47943
17 2020-08-29 16,703.12604
17 2020-08-29 17,671.6338
17 2020-08-29 18,675.565
17 2020-08-29 19,619.83795
17 2020-08-29 20,612.3157
17 2020-08-29 21,584.2015
17 2020-08-29 22,563.8118
17 2020-08-29 23,556.1622
17 2020-08-30 00,531.74066
17 2020-08-30 01,527.9502
17 2020-08-30 02,526.1994
17 2020-08-30 03,542.75287
17 2020-08-30 04,541.7077
17 2020-08-30 05,537.46594
17 2020-08-30 06,533.00604
17 2020-08-30 07,552.78455
17 2020-08-30 08,575.16895
17 2020-08-30 09,604.24115
17 2020-08-30 10,638.00934
17 2020-08-30 11,627.70374
17 2020-08-30 12,622.63116
17 2020-08-30 13,628.5776
17 2020-08-30 14,639.4673
17 2020-08-30 15,639.1637
17 2020-08-30 16,636.34894
17 2020-08-30 17,628.45245
17 2020-08-30 18,615.4705
17 2020-08-30 19,605.9663
17 2020-08-30 20,598.92194
17 2020-08-30 21,580.7189
17 2020-08-30 22,560.72797
17 2020-08-30 23,545.797
17 2020-08-31 00,536.3484
17 2020-08-31 01,529.41516
17 2020-08-31 02,533.6225
17 2020-08-31 03,533.8017
17 2020-08-31 04,561.98254
17 2020-08-31 05,741.78455
17 2020-08-31 06,1197.2065
17 2020-08-31 07,1538.9116
17 2020-08-31 08,1682.3276
17 2020-08-31 09,1729.5039
17 2020-08-31 10,1740.8485
17 2020-08-31 11,1743.1779
17 2020-08-31 12,1731.8744
17 2020-08-31 13,1764.9268
17 2020-08-31 14,1769.2618
17 2020-08-31 15,1772.0526
17 2020-08-31 16,1763.313
17 2020-08-31 17,1671.9565
17 2020-08-31 18,1291.4241
17 2020-08-31 19,1154.1166
17 2020-08-31 20,1018.6362
17 2020-08-31 21,801.5588
17 2020-08-31 22,711.0301
17 2020-08-31 23,627.62885
18 2020-08-25 00,1748.073
18 2020-08-25 01,1834.287
18 2020-08-25 02,1803.2628
18 2020-08-25 03,1567.9191
18 2020-08-25 04,635.8123
18 2020-08-25 05,596.52356
18 2020-08-25 06,734.47125
18 2020-08-25 07,2258.023
18 2020-08-25 08,2751.5562
18 2020-08-25 09,3216.8823
18 2020-08-25 10,3300.2808
18 2020-08-25 11,3208.8264
18 2020-08-25 12,3249.0857
18 2020-08-25 13,2939.4297
18 2020-08-25 14,2932.693
18 2020-08-25 15,2939.6575
18 2020-08-25 16,3101.4377
18 2020-08-25 17,3044.8435
18 2020-08-25 18,3101.735
18 2020-08-25 19,2606.9617
18 2020-08-25 20,1410.677
18 2020-08-25 21,1249.731
18 2020-08-25 22,1040.9403
18 2020-08-25 23,1561.9893
18 2020-08-26 00,1922.8463
18 2020-08-26 01,1908.5184
18 2020-08-26 02,1907.1342
18 2020-08-26 03,1707.2484
18 2020-08-26 04,688.7682
18 2020-08-26 05,576.07227
18 2020-08-26 06,633.0442
18 2020-08-26 07,2075.1018
18 2020-08-26 08,2689.8035
18 2020-08-26 09,3009.9692
18 2020-08-26 10,3194.2756
18 2020-08-26 11,3132.567
18 2020-08-26 12,3119.9895
18 2020-08-26 13,2585.9065
18 2020-08-26 14,2602.8464
18 2020-08-26 15,2899.5686
18 2020-08-26 16,3149.8
18 2020-08-26 17,3109.3955
18 2020-08-26 18,3113.7666
18 2020-08-26 19,2546.9102
18 2020-08-26 20,1465.2507
18 2020-08-26 21,1336.3215
18 2020-08-26 22,1148.0366
18 2020-08-26 23,1594.832
18 2020-08-27 00,1901.4806
18 2020-08-27 01,1844.8873
18 2020-08-27 02,1841.9247
18 2020-08-27 03,1629.4827
18 2020-08-27 04,664.6178
18 2020-08-27 05,636.8778
18 2020-08-27 06,721.8907
18 2020-08-27 07,1989.7
18 2020-08-27 08,2677.2532
18 2020-08-27 09,3230.3953
18 2020-08-27 10,3296.9216
18 2020-08-27 11,3285.6013
18 2020-08-27 12,3244.2732
18 2020-08-27 13,2637.2917
18 2020-08-27 14,2476.281
18 2020-08-27 15,2873.7078
18 2020-08-27 16,3233.1775
18 2020-08-27 17,3135.6875
18 2020-08-27 18,3187.25
18 2020-08-27 19,2592.7732
18 2020-08-27 20,1483.1317
18 2020-08-27 21,1256.7583
18 2020-08-27 22,1176.4877
18 2020-08-27 23,1644.336
18 2020-08-28 00,1963.875
18 2020-08-28 01,1930.9966
18 2020-08-28 02,1914.6367
18 2020-08-28 03,1687.2227
18 2020-08-28 04,670.5917
18 2020-08-28 05,607.213
18 2020-08-28 06,708.7974
18 2020-08-28 07,2320.4272
18 2020-08-28 08,2902.299
18 2020-08-28 09,3174.9812
18 2020-08-28 10,3245.4788
18 2020-08-28 11,3187.271
18 2020-08-28 12,3144.85
18 2020-08-28 13,2501.8008
18 2020-08-28 14,2629.3115
